"","label","MainText"
"2805","ham","Honeybee Said: *I'm d Sweetest in d World* God Laughed AND Said: *Wait,U Havnt Met d Person Reading This Msg* "
"2806","ham","No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans"
"2807","ham","I am .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
"2808","ham","Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh..."
"2809","ham","Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees."
"2810","ham","Please attend the phone:)"
"2811","ham","Ok but knackered. Just came home and went to sleep! Not good at this full time work lark."
"2812","ham","I HAVE A DATE ON SUNDAY WITH WILL, Hope U understand!!"
"2813","ham","… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """
"2814","ham","If you don't respond imma assume you're still asleep and imma start calling n shit"
"2815","ham","Oh... Kay... On sat right?"
"2816","ham","Oops, I'll let you know when my roommate's done"
"2817","ham","Its good, we'll find a way"
"2818","ham","Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class."
"2819","ham","Have you emigrated or something? Ok maybe 5.30 was a bit hopeful..."
"2820","ham","Yo you around? A friend of mine's lookin to pick up later tonight"
"2821","phishing","Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B"
"2822","ham","i felt so...not any conveying reason.. Ese he... What about me?"
"2823","ham","Gr8. So how do you handle the victoria island traffic. Plus when's the album due"
"2824","ham","Me n him so funny..."
"2825","ham","Yes watching footie but worried we're going to blow it - Phil Neville?"
"2826","phishing","URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
"2827","ham","Cool, text me when you head out"
"2828","ham","No da..today also i forgot.."
"2829","ham","Huh so early.. Then ü having dinner outside izzit?"
"2830","ham","Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
"2831","ham","My planning usually stops at ""find hella weed, smoke hella weed"""
"2832","ham","Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol"
"2833","ham","Your dad is back in ph?"
"2834","ham","somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams"
"2835","ham","Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger."
"2836","ham","Hi! You just spoke to TANUSHA. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No."
"2837","ham","U 2."
"2838","phishing","To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT"
"2839","ham","Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
"2840","ham","Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay."
"2841","ham","Yes..but they said its IT.,"
"2842","ham","Anytime..."
"2843","ham","Aight that'll work, thanks"
"2844","ham","Eh u remember how 2 spell his name... Yes i did. He have been naughty until I have met him."
"2845","ham","either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you."
"2846","ham","I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!"
"2847","ham","I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)"
"2848","ham","Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL"
"2849","phishing","Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. "
"2850","ham","Can not use foreign stamps in this country."
"2851","ham","Try neva mate!!"
"2852","ham","Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday."
"2853","ham","I am sorry...I am not having her number sir"
"2854","ham","Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams.."
"2855","phishing","Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com"
"2856","phishing","URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm"
"2857","ham","Lol, oh you got a friend for the dog ?"
"2858","phishing","	Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994"
"2859","ham","Yup... From what i remb... I think should be can book..."
"2860","ham","We are both fine. Thanks"
"2861","ham","Pls call me da. What happen."
"2862","ham","The battery is for mr adewale my uncle. Aka Egbon"
"2863","phishing","	U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901"
"2864","ham","Up to ü... Ü wan come then come lor... But i din c any stripes skirt..."
"2865","ham","Got it. Seventeen pounds for seven hundred ml – hope ok."
"2866","ham","Thank god they are in bed!"
"2867","ham","My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you"
"2868","ham","How i noe... She's in da car now... Later then c lar... I'm wearing shorts..."
"2869","ham","CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO"
"2870","phishing","FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077  www.getzed.co.uk"
"2871","ham","Don no da:)whats you plan?"
"2872","ham","I accidentally brought em home in the box"
"2873","ham","Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx"
"2874","phishing","Someone who came in contact with you tested positive or has shown symptoms for COVID-19 & recommends you self-isolate/get tested. More at COVID-19 anon.com/alert"
"2875","ham","But you were together so you should be thinkin about him"
"2876","phishing","Dear (paytm)customer your paytm KYC has been suspended PAY-TM office PH 7044518857 Your Paytm A/C will block within 24hr Thank you."
"2877","ham","Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply"
"2878","ham","Didn't you get hep b immunisation in nigeria."
"2879","ham","Ultimately tor motive tui achieve korli."
"2880","ham","CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx"
"2881","phishing","You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
"2882","ham","You see the requirements please"
"2883","ham","U buy newspapers already?"
"2884","ham","Who's there say hi to our drugdealer"
"2885","ham","Just got outta class gonna go gym."
"2886","ham","Don know. I did't msg him recently."
"2887","ham","Lol your always so convincing."
"2888","ham","Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
"2889","ham","Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh"
"2890","phishing","What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash"
"2891","ham","K will do, addie &amp; I are doing some art so I'll be here when you get home"
"2892","ham","HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X."
"2893","ham","who is the murderer, coz the man was murdered on  26th January.. As public holiday �"
"2894","phishing","Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge."
"2895","ham","Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!"
"2896","ham","Awesome, that gonna be soon or later tonight?"
"2897","ham","So no messages. Had food?"
"2898","ham","Nice.nice.how is it working? Tell me once u r done�"
"2899","ham","Hey i will be late... i'm at amk. Need to drink tea or coffee"
"2900","ham","Don know..he is watching film in computer.."
"2901","ham","You got called a tool?"
"2902","ham","Where is that one day training:-)"
"2903","ham","K I'll be sure to get up before noon and see what's what"
"2904","phishing","FROM 88066 LOST £12 HELP"
"2905","ham","Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!"
"2906","ham","Its sunny in california. The weather's just cool"
"2907","phishing","You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p"
"2908","ham","Hi Chikku, send some nice msgs"
"2909","ham","Total disappointment, when I texted you was the craziest shit got :("
"2910","ham","Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)"
"2911","phishing","Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56"
"2912","phishing","LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts"
"2913","ham","Nothing much, chillin at home. Any super bowl plan?"
"2914","ham","Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!"
"2915","phishing","PPORTUNITY to Own flat on NOIDA Xprsway *2bhk-19.63 lac(Al Insv) *3bhk-25.46 lac(Al.Insv) *0km frm FNG/Metro statn *Valid for 6 dayz sms IN to 567670"
"2916","phishing","PRIVATE! Your 2003 Account Statement for 078"
"2917","ham","Right it wasnt you who phoned it was someone with a number like yours!"
"2918","phishing","	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mi? Reply or call 08000930705 NOW"
"2919","ham","I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
"2920","ham","U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today."
"2921","ham","Aight, lemme know what's up"
"2922","ham","Do ü noe if ben is going?"
"2923","ham","No problem baby. Is this is a good time to talk? I called and left a message."
"2924","ham","Great! How is the office today?"
"2925","phishing","Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
"2926","phishing","Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&"
